y;message
0;yeah she ought to give going after shot they are much more funda rigid steep in relig dogma and pract but then again they might blow up her car 
0;could be nice littl gift for my husba for valen day not long now 
0;the right wing cone heade tea bagge canno adjus to the fact that presi obama and the democ party has the ups on forei polic and keepi us safe what bunch of hypoc 
0;think she an idiot all he does is cheat on her come on vanes you re gorge and you certa can do much bette 
0;reall and you ll get an hones opini on the injur you recei stopp that mugge it must have been painf falli on that exact same spot when you went tubin but sure you shrug it off like the hero you are 
1;of cours fool you re god 
0;woh sound like you have read all holy books 
0;no we have no conce of sitti on you butt and waiti for hand out 
1;that why you rathe talk about teach you pig you are indee incap of much else smile 
0;zo sjo das nog schri dicht het echte wedst verlo beter dat bert volge keer wel even kijkt 
0;they will but still think they will not have as much gusto as they would have if it were santo 
0;is it possi for you to focus 
0;well done son perso hate and distr faceb and twitt etc 
0;post facts to dispu you numer claim you choos to ignor them and belie the chain email inste your choic not mine 
0;ameri ameri syria crisi women and child among fatal in deadl deraa shell syria 
0;and you point is 
1;of cours there weren becau it devas to you case that you idiot liber can seem to hold up days left until the silen major gives you one heck of bitch slap 
1;just face it you re an idiot 
0;you have drive leadi to you trail cool 
0;here who shoul be harde hit by this polic the susan komen found 
0;agree this is the only place he can come to confr gay peopl 
0;flyin squid eager await any new evide prese by the frc smile 
1;you goofy repub thugs don have clue not the tinie shred of fact on how healt care works in most other count aroun the globe the us is the only devel count witho unive singl payer or socia medic care for all its citiz some syste diffe but all achie near acces to docto and hospi at way lower cost than we here in the unite state of ameri in some count peopl pay some small amoun per docto visit like co pay in other count you are cover no co pay in most count the optio to have priva healt insur is alway an optio this gives the wealt or well heede acces to some priva docto who want to only see rich patie their choic but no one no mom dad child uncle aunt grand grand siste broth busin assoc boss garba man ditch digge or nucle physi goes bankr from disea or medic condi like here in the usa you need not fear the colle agenc comin after you becau you fell and broke you arm and had no insur no insur compa denie you claim or drops you cover after findi out you have cance or heart disea or ms get it we are in the dark ages of medic care in the us and the neand repub want to keep it that way becau their wealt benef in the giant insur pharm indus compl like it that way these crave busin peopl who lust after profi like an alcoh lusts for drink make huge boatl of cash and mega profi off us and do not want that gravy train to stop 
0;notbo micke bitsk micah carte it reall easy for me just do not click on you lame links lol 
0;um uh ah shyte never mind 
1;go back to media troll you and you pond scum buddi are toast 
0;these are amazi pictu you took would you want to come back as koala their life sound prett easy enjoy you schoo visit you are getti so much out of this trip your teach did great job plann be dafe love ya mom 
0;you re bette than that pola 
1;your dumb 
0;hate the soaps what point waste of life watch em 
0;kick ass ve been readi aroun the gop wants it both ways 
